Quarter,State-from,State-to,Year,Avg. Fare,Month,Day
1,NC,UT,2010,238.3909538,0,1
4,NC,UT,2011,314.4678396,9,1
3,NC,UT,2011,301.4660442,6,1
2,NC,UT,2011,284.390849,3,1
1,NC,UT,2011,279.8264583,0,1
4,NC,UT,2012,309.2141742,9,1
3,NC,UT,2012,334.8228964,6,1
2,NC,UT,2012,323.6738069,3,1
1,NC,UT,2012,329.7210527,0,1
4,NC,UT,2013,311.8875856,9,1
3,NC,UT,2013,312.2708799,6,1
2,NC,UT,2013,298.8722076,3,1
1,NC,UT,2013,329.694718,0,1
4,NC,UT,2014,358.4171635,9,1
3,NC,UT,2014,344.4403488,6,1
2,NC,UT,2014,338.0670431,3,1
1,NC,UT,2014,310.7031509,0,1
4,NC,UT,2015,310.1245896,9,1
3,NC,UT,2015,330.2245119,6,1
2,NC,UT,2015,329.9079354,3,1
1,NC,UT,2015,333.2028714,0,1
4,NC,VA,1996,226.466092,9,1
3,NC,VA,1996,198.6265942,6,1
2,NC,VA,1996,208.7968823,3,1
1,NC,VA,1996,222.3090042,0,1
4,NC,VA,1997,213.8505682,9,1
3,NC,VA,1997,219.2700957,6,1
2,NC,VA,1997,222.1820725,3,1
1,NC,VA,1997,227.5512068,0,1
4,NC,VA,1998,221.7736017,9,1
3,NC,VA,1998,217.7789775,6,1
2,NC,VA,1998,216.5688867,3,1
1,NC,VA,1998,235.0168993,0,1
4,NC,VA,1999,227.8617947,9,1
3,NC,VA,1999,233.8130422,6,1
2,NC,VA,1999,232.3865945,3,1
1,NC,VA,1999,234.5935368,0,1
4,NC,VA,2000,257.3113123,9,1
3,NC,VA,2000,236.0638635,6,1
2,NC,VA,2000,250.5551629,3,1
1,NC,VA,2000,250.8587166,0,1
4,NC,VA,2001,277.715218,9,1
3,NC,VA,2001,259.8527933,6,1
2,NC,VA,2001,263.4861581,3,1
1,NC,VA,2001,262.4791312,0,1
4,NC,VA,2002,270.3671028,9,1
3,NC,VA,2002,278.7684192,6,1
2,NC,VA,2002,252.2198812,3,1
1,NC,VA,2002,279.1599807,0,1
4,NC,VA,2003,236.4973343,9,1
3,NC,VA,2003,251.9184057,6,1
2,NC,VA,2003,267.2192239,3,1
1,NC,VA,2003,285.082807,0,1
4,NC,VA,2004,183.4115192,9,1
3,NC,VA,2004,190.5096607,6,1
2,NC,VA,2004,198.7645346,3,1
1,NC,VA,2004,214.5997929,0,1
4,NC,VA,2005,225.3874164,9,1
3,NC,VA,2005,238.4235566,6,1
2,NC,VA,2005,207.9545661,3,1
1,NC,VA,2005,192.0757743,0,1
4,NC,VA,2006,212.2877604,9,1
3,NC,VA,2006,251.3390656,6,1
2,NC,VA,2006,263.4175599,3,1
1,NC,VA,2006,246.708729,0,1
4,NC,VA,2007,208.8256081,9,1
3,NC,VA,2007,220.4630576,6,1
2,NC,VA,2007,210.1404569,3,1
1,NC,VA,2007,206.8298044,0,1
4,NC,VA,2008,211.884987,9,1
3,NC,VA,2008,223.757258,6,1
2,NC,VA,2008,244.8633849,3,1
1,NC,VA,2008,238.4172311,0,1
4,NC,VA,2009,204.5875448,9,1
3,NC,VA,2009,200.7196477,6,1
2,NC,VA,2009,199.8914425,3,1
1,NC,VA,2009,215.8706003,0,1
4,NC,VA,2010,233.156873,9,1
3,NC,VA,2010,253.454008,6,1
2,NC,VA,2010,244.0369668,3,1
1,NC,VA,2010,242.7406245,0,1
4,NC,VA,2011,209.9448198,9,1
3,NC,VA,2011,223.5731996,6,1
2,NC,VA,2011,192.9642644,3,1
1,NC,VA,2011,224.2503002,0,1
4,NC,VA,2012,180.2831477,9,1
3,NC,VA,2012,177.0195429,6,1
2,NC,VA,2012,192.2859671,3,1
1,NC,VA,2012,201.8778103,0,1
4,NC,VA,2013,185.4481229,9,1
3,NC,VA,2013,200.7852475,6,1
2,NC,VA,2013,176.7560007,3,1
1,NC,VA,2013,202.2796102,0,1
4,NC,VA,2014,215.1856883,9,1
3,NC,VA,2014,226.4942987,6,1
2,NC,VA,2014,220.119603,3,1
1,NC,VA,2014,196.5549543,0,1
4,NC,VA,2015,248.4529067,9,1
3,NC,VA,2015,239.4569625,6,1
2,NC,VA,2015,240.6217245,3,1
1,NC,VA,2015,244.9209559,0,1
4,NC,WA,1996,340.6061701,9,1
3,NC,WA,1996,297.1979982,6,1
2,NC,WA,1996,284.933569,3,1
1,NC,WA,1996,349.5411101,0,1
4,NC,WA,1997,324.1751804,9,1
3,NC,WA,1997,295.7503069,6,1
2,NC,WA,1997,293.1001559,3,1
1,NC,WA,1997,333.0752851,0,1
4,NC,WA,1998,313.5421821,9,1
3,NC,WA,1998,306.4213308,6,1
2,NC,WA,1998,296.7496732,3,1
1,NC,WA,1998,365.2241295,0,1
4,NC,WA,1999,274.073591,9,1
3,NC,WA,1999,277.9177397,6,1
2,NC,WA,1999,305.1196797,3,1
1,NC,WA,1999,380.3335851,0,1
4,NC,WA,2000,288.0822259,9,1
3,NC,WA,2000,270.1927506,6,1
2,NC,WA,2000,299.7304009,3,1
1,NC,WA,2000,332.1314297,0,1
4,NC,WA,2001,261.1698886,9,1
3,NC,WA,2001,267.861604,6,1
2,NC,WA,2001,248.4023303,3,1
1,NC,WA,2001,285.8204446,0,1
4,NC,WA,2002,256.5040744,9,1
3,NC,WA,2002,253.460416,6,1
2,NC,WA,2002,262.6527369,3,1
1,NC,WA,2002,265.612592,0,1
4,NC,WA,2003,277.2283733,9,1
3,NC,WA,2003,287.2183146,6,1
2,NC,WA,2003,268.9674949,3,1
1,NC,WA,2003,291.5193684,0,1
4,NC,WA,2004,261.6325141,9,1
3,NC,WA,2004,253.0321478,6,1
2,NC,WA,2004,261.8341983,3,1
1,NC,WA,2004,288.8176446,0,1
4,NC,WA,2005,257.4124934,9,1
3,NC,WA,2005,255.4226608,6,1
2,NC,WA,2005,253.6110709,3,1
1,NC,WA,2005,268.8489513,0,1
4,NC,WA,2006,276.8120884,9,1
3,NC,WA,2006,293.3089238,6,1
2,NC,WA,2006,290.3382661,3,1
1,NC,WA,2006,265.6221177,0,1
4,NC,WA,2007,272.3888359,9,1
3,NC,WA,2007,282.6793939,6,1
2,NC,WA,2007,290.8090495,3,1
1,NC,WA,2007,269.3590141,0,1
4,NC,WA,2008,297.2960512,9,1
3,NC,WA,2008,318.6346674,6,1
2,NC,WA,2008,306.0649114,3,1
1,NC,WA,2008,288.6907366,0,1
4,NC,WA,2009,274.3117275,9,1
3,NC,WA,2009,280.9019307,6,1
2,NC,WA,2009,267.2141199,3,1
1,NC,WA,2009,258.7395253,0,1
4,NC,WA,2010,293.4545983,9,1
3,NC,WA,2010,309.1779437,6,1
2,NC,WA,2010,291.9040648,3,1
1,NC,WA,2010,276.1071139,0,1
4,NC,WA,2011,326.7710807,9,1
3,NC,WA,2011,330.2768447,6,1
2,NC,WA,2011,329.5964194,3,1
1,NC,WA,2011,303.5985781,0,1
4,NC,WA,2012,334.6521885,9,1
3,NC,WA,2012,342.5957083,6,1
2,NC,WA,2012,341.151171,3,1
1,NC,WA,2012,342.8005267,0,1
4,NC,WA,2013,343.2112296,9,1
3,NC,WA,2013,344.3341277,6,1
2,NC,WA,2013,344.6478984,3,1
1,NC,WA,2013,349.3534207,0,1
4,NC,WA,2014,359.2792885,9,1
3,NC,WA,2014,350.460045,6,1
2,NC,WA,2014,338.0933902,3,1
1,NC,WA,2014,330.5068415,0,1
4,NC,WA,2015,312.9095641,9,1
3,NC,WA,2015,350.6009002,6,1
2,NC,WA,2015,366.5896667,3,1
1,NC,WA,2015,348.2295437,0,1
4,NC,WI,1996,242.7960321,9,1
3,NC,WI,1996,235.1138259,6,1
2,NC,WI,1996,234.6699258,3,1
1,NC,WI,1996,241.3223834,0,1
4,NC,WI,1997,246.387405,9,1
3,NC,WI,1997,243.0377391,6,1
2,NC,WI,1997,259.1447245,3,1
1,NC,WI,1997,257.2230816,0,1
4,NC,WI,1998,228.3485809,9,1
3,NC,WI,1998,209.9397864,6,1
2,NC,WI,1998,255.6097404,3,1
1,NC,WI,1998,275.2599404,0,1
4,NC,WI,1999,244.904233,9,1
3,NC,WI,1999,268.4139667,6,1
2,NC,WI,1999,252.2537947,3,1
1,NC,WI,1999,293.6071277,0,1
4,NC,WI,2000,243.3924124,9,1
3,NC,WI,2000,267.5636883,6,1
2,NC,WI,2000,261.8295771,3,1
1,NC,WI,2000,294.2305854,0,1
4,NC,WI,2001,217.198233,9,1
3,NC,WI,2001,226.6104619,6,1
2,NC,WI,2001,241.6288409,3,1
1,NC,WI,2001,297.6348507,0,1
4,NC,WI,2002,155.3301652,9,1
3,NC,WI,2002,157.5634643,6,1
2,NC,WI,2002,210.0135464,3,1
1,NC,WI,2002,265.0980032,0,1
4,NC,WI,2003,180.1922079,9,1
3,NC,WI,2003,158.7259152,6,1
2,NC,WI,2003,159.6061807,3,1
1,NC,WI,2003,162.5122106,0,1
4,NC,WI,2004,172.2240716,9,1
3,NC,WI,2004,172.7610486,6,1
2,NC,WI,2004,168.688937,3,1
1,NC,WI,2004,191.242073,0,1
4,NC,WI,2005,186.2022067,9,1
3,NC,WI,2005,209.2191319,6,1
2,NC,WI,2005,198.1093893,3,1
1,NC,WI,2005,201.369141,0,1
4,NC,WI,2006,179.9022193,9,1
3,NC,WI,2006,203.2209471,6,1
2,NC,WI,2006,199.383165,3,1
1,NC,WI,2006,200.9537777,0,1
4,NC,WI,2007,181.559511,9,1
3,NC,WI,2007,193.7947026,6,1
2,NC,WI,2007,206.0720365,3,1
1,NC,WI,2007,196.5503736,0,1
4,NC,WI,2008,175.2941299,9,1
3,NC,WI,2008,205.06223,6,1
2,NC,WI,2008,198.4996114,3,1
1,NC,WI,2008,192.5334595,0,1
4,NC,WI,2009,178.0735948,9,1
3,NC,WI,2009,165.3949759,6,1
2,NC,WI,2009,142.9472873,3,1
1,NC,WI,2009,149.4274257,0,1
4,NC,WI,2010,196.7787883,9,1
3,NC,WI,2010,188.7933917,6,1
2,NC,WI,2010,191.5308922,3,1
1,NC,WI,2010,165.4708313,0,1
4,NC,WI,2011,230.7183115,9,1
3,NC,WI,2011,203.1579884,6,1
2,NC,WI,2011,209.6099553,3,1
1,NC,WI,2011,222.1368422,0,1
4,NC,WI,2012,257.6242555,9,1
3,NC,WI,2012,251.7677491,6,1
2,NC,WI,2012,248.7901035,3,1
1,NC,WI,2012,252.1961495,0,1
4,NC,WI,2013,280.5097079,9,1
3,NC,WI,2013,279.1567999,6,1
2,NC,WI,2013,276.135769,3,1
1,NC,WI,2013,286.0825272,0,1
4,NC,WI,2014,266.2748545,9,1
3,NC,WI,2014,272.9428042,6,1
2,NC,WI,2014,272.4528237,3,1
1,NC,WI,2014,282.4130659,0,1
4,NC,WI,2015,291.4464341,9,1
3,NC,WI,2015,291.222101,6,1
2,NC,WI,2015,292.9344285,3,1
1,NC,WI,2015,291.9348638,0,1
3,NC,WY,1997,231.1589928,6,1
3,NC,WY,1998,280.2865385,6,1
3,NC,WY,1999,296.706015,6,1
3,NC,WY,2000,330.6021739,6,1
3,NC,WY,2001,271.9969697,6,1
1,NC,WY,2001,258.5387755,0,1
3,NC,WY,2002,242.7898551,6,1
3,NC,WY,2003,234.5393939,6,1
1,NC,WY,2003,185.88125,0,1
3,NC,WY,2004,266.4611765,6,1
2,NC,WY,2004,315.8935484,3,1
3,NC,WY,2005,262.8642023,6,1
2,NC,WY,2005,247.5979592,3,1
1,NC,WY,2005,242.6984252,0,1
3,NC,WY,2006,341.9486364,6,1
1,NC,WY,2006,243.3753247,0,1
4,NC,WY,2007,307.473913,9,1
3,NC,WY,2007,286.0410405,6,1
2,NC,WY,2007,312.3987805,3,1
1,NC,WY,2007,249.2745902,0,1
3,NC,WY,2008,336.7986239,6,1
2,NC,WY,2008,297.4,3,1
1,NC,WY,2008,284.8219298,0,1
3,NC,WY,2009,291.6814634,6,1
1,NC,WY,2009,222.8893443,0,1
3,NC,WY,2010,306.6947154,6,1
2,NC,WY,2010,304.5015504,3,1
3,NC,WY,2011,355.1789474,6,1
1,NC,WY,2011,324.5776596,0,1
3,NC,WY,2012,322.5195846,6,1
2,NC,WY,2012,324.8715152,3,1
1,NC,WY,2012,297.2102564,0,1
3,NC,WY,2013,356.9855634,6,1
2,NC,WY,2013,347.7101911,3,1
1,NC,WY,2013,288.7632353,0,1
3,NC,WY,2014,361.1985185,6,1
2,NC,WY,2014,351.5704403,3,1
1,NC,WY,2014,340.3338462,0,1
4,NC,WY,2015,360.7413793,9,1
3,NC,WY,2015,375.1884477,6,1
2,NC,WY,2015,379.9470588,3,1
1,NC,WY,2015,376.5092199,0,1
4,ND,AZ,1996,191.1822792,9,1
3,ND,AZ,1996,192.597067,6,1
2,ND,AZ,1996,185.5139001,3,1
1,ND,AZ,1996,153.5067912,0,1
4,ND,AZ,1997,219.1784495,9,1
3,ND,AZ,1997,227.9586205,6,1
2,ND,AZ,1997,238.9086802,3,1
1,ND,AZ,1997,194.5660509,0,1
4,ND,AZ,1998,188.1578196,9,1
3,ND,AZ,1998,202.2176694,6,1
2,ND,AZ,1998,225.3702926,3,1
1,ND,AZ,1998,206.6187468,0,1
4,ND,AZ,1999,203.5146128,9,1
3,ND,AZ,1999,223.2670168,6,1
2,ND,AZ,1999,214.0465519,3,1
1,ND,AZ,1999,198.1897692,0,1
4,ND,AZ,2000,216.6236607,9,1
3,ND,AZ,2000,255.40466,6,1
2,ND,AZ,2000,240.9385687,3,1
1,ND,AZ,2000,214.3142416,0,1
4,ND,AZ,2001,219.1029654,9,1
3,ND,AZ,2001,245.3944013,6,1
2,ND,AZ,2001,220.7359045,3,1
1,ND,AZ,2001,227.5041385,0,1
4,ND,AZ,2002,203.610219,9,1
3,ND,AZ,2002,213.9078779,6,1
2,ND,AZ,2002,211.7171596,3,1
1,ND,AZ,2002,210.2081763,0,1
4,ND,AZ,2003,215.0921656,9,1
3,ND,AZ,2003,229.2179288,6,1
2,ND,AZ,2003,216.7085048,3,1
1,ND,AZ,2003,203.9746253,0,1
4,ND,AZ,2004,223.8187741,9,1
3,ND,AZ,2004,236.1130779,6,1
2,ND,AZ,2004,225.3494583,3,1
1,ND,AZ,2004,212.3655733,0,1
4,ND,AZ,2005,241.1519362,9,1
3,ND,AZ,2005,252.1561583,6,1
2,ND,AZ,2005,224.68632,3,1
1,ND,AZ,2005,224.6440019,0,1
4,ND,AZ,2006,240.4290732,9,1
3,ND,AZ,2006,259.5682519,6,1
2,ND,AZ,2006,253.5451251,3,1
1,ND,AZ,2006,231.1157983,0,1
4,ND,AZ,2007,265.3851521,9,1
3,ND,AZ,2007,300.2417301,6,1
2,ND,AZ,2007,276.3081575,3,1
1,ND,AZ,2007,248.1403915,0,1
4,ND,AZ,2008,226.326973,9,1
3,ND,AZ,2008,236.9502198,6,1
2,ND,AZ,2008,247.3746718,3,1
1,ND,AZ,2008,281.221918,0,1
4,ND,AZ,2009,153.5671746,9,1
3,ND,AZ,2009,157.2727212,6,1
2,ND,AZ,2009,139.3224718,3,1
1,ND,AZ,2009,214.6677913,0,1
4,ND,AZ,2010,187.6004138,9,1
3,ND,AZ,2010,118.5189432,6,1
2,ND,AZ,2010,125.0141173,3,1
1,ND,AZ,2010,190.4204738,0,1
4,ND,AZ,2011,170.1143644,9,1
3,ND,AZ,2011,128.0080668,6,1
2,ND,AZ,2011,146.5576363,3,1
1,ND,AZ,2011,198.424224,0,1
4,ND,AZ,2012,180.5780249,9,1
3,ND,AZ,2012,144.26489,6,1
2,ND,AZ,2012,153.9331357,3,1
1,ND,AZ,2012,175.1022499,0,1
4,ND,AZ,2013,170.2977028,9,1
3,ND,AZ,2013,131.8147248,6,1
2,ND,AZ,2013,153.376051,3,1
1,ND,AZ,2013,181.5961829,0,1
4,ND,AZ,2014,217.346236,9,1
3,ND,AZ,2014,137.6516523,6,1
2,ND,AZ,2014,162.7969611,3,1
1,ND,AZ,2014,189.3163844,0,1
4,ND,AZ,2015,164.3297741,9,1
3,ND,AZ,2015,133.5781639,6,1
2,ND,AZ,2015,157.934961,3,1
1,ND,AZ,2015,197.0654835,0,1
4,ND,CA,1996,206.6282137,9,1
3,ND,CA,1996,196.3748102,6,1
2,ND,CA,1996,206.445351,3,1
1,ND,CA,1996,194.2253512,0,1
4,ND,CA,1997,244.7065074,9,1
3,ND,CA,1997,244.7922596,6,1
2,ND,CA,1997,256.0414961,3,1
1,ND,CA,1997,242.6951954,0,1
4,ND,CA,1998,225.1789085,9,1
3,ND,CA,1998,226.6564513,6,1
2,ND,CA,1998,237.7323216,3,1
1,ND,CA,1998,245.0509774,0,1
4,ND,CA,1999,243.6311844,9,1
3,ND,CA,1999,242.9555083,6,1
2,ND,CA,1999,247.6372087,3,1
1,ND,CA,1999,243.6871652,0,1
4,ND,CA,2000,241.9364558,9,1
3,ND,CA,2000,266.1516725,6,1
2,ND,CA,2000,281.6766307,3,1
1,ND,CA,2000,268.0015955,0,1
4,ND,CA,2001,260.3266028,9,1
3,ND,CA,2001,258.9165831,6,1
2,ND,CA,2001,252.0937181,3,1
1,ND,CA,2001,257.8908911,0,1
4,ND,CA,2002,226.5129923,9,1
3,ND,CA,2002,244.5648312,6,1
2,ND,CA,2002,236.9822006,3,1
1,ND,CA,2002,248.660528,0,1
4,ND,CA,2003,233.9438981,9,1
3,ND,CA,2003,235.4825819,6,1
2,ND,CA,2003,230.2485594,3,1
1,ND,CA,2003,229.0879468,0,1
4,ND,CA,2004,248.3295996,9,1
3,ND,CA,2004,257.691399,6,1
2,ND,CA,2004,247.9690068,3,1
1,ND,CA,2004,248.085693,0,1
4,ND,CA,2005,255.4660143,9,1
3,ND,CA,2005,252.3123714,6,1
2,ND,CA,2005,253.3914313,3,1
1,ND,CA,2005,250.895602,0,1
4,ND,CA,2006,260.9364945,9,1
3,ND,CA,2006,274.8112773,6,1
2,ND,CA,2006,269.8369016,3,1
1,ND,CA,2006,268.9238524,0,1
4,ND,CA,2007,286.7583862,9,1
3,ND,CA,2007,294.0606654,6,1
2,ND,CA,2007,294.0409984,3,1
1,ND,CA,2007,287.128975,0,1
4,ND,CA,2008,275.7784195,9,1
3,ND,CA,2008,291.5056476,6,1
2,ND,CA,2008,291.2313104,3,1
1,ND,CA,2008,328.9810861,0,1
4,ND,CA,2009,241.674138,9,1
3,ND,CA,2009,239.9113016,6,1
2,ND,CA,2009,254.1195072,3,1
1,ND,CA,2009,268.4599708,0,1
4,ND,CA,2010,260.3670331,9,1
3,ND,CA,2010,259.6754441,6,1
2,ND,CA,2010,251.6606143,3,1
1,ND,CA,2010,238.35219,0,1
4,ND,CA,2011,301.1860828,9,1
3,ND,CA,2011,297.2691204,6,1
2,ND,CA,2011,293.9567477,3,1
1,ND,CA,2011,263.1732934,0,1
4,ND,CA,2012,295.7134756,9,1
3,ND,CA,2012,302.8533473,6,1
2,ND,CA,2012,305.1113596,3,1
1,ND,CA,2012,317.895899,0,1
4,ND,CA,2013,298.3661317,9,1
3,ND,CA,2013,292.7059745,6,1
2,ND,CA,2013,296.6340169,3,1
1,ND,CA,2013,294.3451385,0,1
4,ND,CA,2014,301.0372271,9,1
3,ND,CA,2014,309.1144372,6,1
2,ND,CA,2014,295.4142556,3,1
1,ND,CA,2014,293.8882317,0,1
4,ND,CA,2015,327.2074549,9,1
3,ND,CA,2015,294.2593579,6,1
2,ND,CA,2015,275.0683469,3,1
1,ND,CA,2015,304.8392685,0,1
4,ND,CO,1996,133.0134615,9,1
3,ND,CO,1996,119.9036313,6,1
2,ND,CO,1996,133.0963455,3,1
1,ND,CO,1996,112.9768116,0,1
4,ND,CO,1997,164.7136905,9,1
3,ND,CO,1997,177.5906863,6,1
2,ND,CO,1997,215.7278075,3,1
4,ND,CO,1998,162.58,9,1
3,ND,CO,1998,174.6646552,6,1
2,ND,CO,1998,176.0136752,3,1
1,ND,CO,1998,177.6825397,0,1
4,ND,CO,1999,173.6094017,9,1
3,ND,CO,1999,165.393674,6,1
2,ND,CO,1999,204.0473684,3,1
4,ND,CO,2000,210.1395833,9,1
3,ND,CO,2000,233.834186,6,1
2,ND,CO,2000,224.2080851,3,1
1,ND,CO,2000,199.4343109,0,1
4,ND,CO,2001,209.6453125,9,1
3,ND,CO,2001,221.8187935,6,1
2,ND,CO,2001,246.4108696,3,1
1,ND,CO,2001,234.7278515,0,1
4,ND,CO,2002,186.8962963,9,1
3,ND,CO,2002,208.5382022,6,1
2,ND,CO,2002,208.470989,3,1
1,ND,CO,2002,207.9227273,0,1
2,ND,CO,2003,175.2233898,3,1
1,ND,CO,2003,178.2228324,0,1
4,ND,CO,2005,220.9382692,9,1
4,ND,CO,2006,222.4470486,9,1
3,ND,CO,2006,242.1221014,6,1
2,ND,CO,2006,252.6878261,3,1
1,ND,CO,2006,222.077439,0,1
4,ND,CO,2007,244.5275188,9,1
3,ND,CO,2007,228.100761,6,1
2,ND,CO,2007,213.1984472,3,1
1,ND,CO,2007,194.2817647,0,1
4,ND,CO,2008,256.039375,9,1
3,ND,CO,2008,297.0087248,6,1
2,ND,CO,2008,316.4005164,3,1
1,ND,CO,2008,281.1324675,0,1
4,ND,CO,2009,213.8787879,9,1
3,ND,CO,2009,282.1,6,1
2,ND,CO,2009,293.2329876,3,1
1,ND,CO,2009,278.5326203,0,1
4,ND,CO,2010,220.1616438,9,1
3,ND,CO,2010,235.5769006,6,1
2,ND,CO,2010,231.9524064,3,1
1,ND,CO,2010,232.9268412,0,1
4,ND,CO,2011,346.9987273,9,1
3,ND,CO,2011,340.130719,6,1
2,ND,CO,2011,308.7403994,3,1
1,ND,CO,2011,263.3354201,0,1
4,ND,CO,2012,208.3604386,9,1
3,ND,CO,2012,212.1169781,6,1
2,ND,CO,2012,226.5374753,3,1
1,ND,CO,2012,327.2087794,0,1
4,ND,CO,2013,185.4112263,9,1
3,ND,CO,2013,189.4422067,6,1
2,ND,CO,2013,180.225525,3,1
1,ND,CO,2013,182.9681685,0,1
4,ND,CO,2014,187.6926933,9,1
3,ND,CO,2014,212.8290557,6,1
2,ND,CO,2014,201.8274766,3,1
1,ND,CO,2014,208.0771305,0,1
4,ND,CO,2015,172.4789249,9,1
3,ND,CO,2015,187.906827,6,1
2,ND,CO,2015,239.2076449,3,1
1,ND,CO,2015,265.636425,0,1
3,ND,CT,2003,256.7578947,6,1
3,ND,CT,2007,338.2622449,6,1
3,ND,CT,2008,318.1989583,6,1
4,ND,CT,2014,289.9019417,9,1
3,ND,CT,2014,288.2455446,6,1
2,ND,CT,2014,275.8752381,3,1
3,ND,CT,2015,271.1252252,6,1
2,ND,CT,2015,291.1123711,3,1
4,ND,DC,1996,234.7542183,9,1
3,ND,DC,1996,238.1495867,6,1
2,ND,DC,1996,222.8188682,3,1
1,ND,DC,1996,243.1181642,0,1
4,ND,DC,1997,262.5088332,9,1
3,ND,DC,1997,273.9217701,6,1
2,ND,DC,1997,265.4041755,3,1
1,ND,DC,1997,241.5391573,0,1
4,ND,DC,1998,233.692001,9,1
3,ND,DC,1998,252.9634519,6,1
2,ND,DC,1998,263.7559737,3,1
1,ND,DC,1998,280.0824215,0,1
4,ND,DC,1999,283.5642869,9,1
3,ND,DC,1999,289.9579089,6,1
2,ND,DC,1999,256.6511078,3,1
1,ND,DC,1999,259.5508406,0,1
4,ND,DC,2000,314.9004394,9,1
3,ND,DC,2000,324.4425254,6,1
2,ND,DC,2000,304.925612,3,1
1,ND,DC,2000,296.5467561,0,1
4,ND,DC,2001,289.1546981,9,1
3,ND,DC,2001,309.5563401,6,1
2,ND,DC,2001,291.4519181,3,1
1,ND,DC,2001,278.350513,0,1
4,ND,DC,2002,300.6499404,9,1
3,ND,DC,2002,303.8450439,6,1
2,ND,DC,2002,261.420953,3,1
1,ND,DC,2002,289.9865833,0,1
4,ND,DC,2003,285.5618765,9,1
3,ND,DC,2003,290.9318779,6,1
2,ND,DC,2003,258.077358,3,1
1,ND,DC,2003,286.4323347,0,1
4,ND,DC,2004,284.6554881,9,1
3,ND,DC,2004,295.7119075,6,1
2,ND,DC,2004,268.6034811,3,1
1,ND,DC,2004,308.5858026,0,1
4,ND,DC,2005,281.8920195,9,1
3,ND,DC,2005,274.4363239,6,1
2,ND,DC,2005,269.7613902,3,1
1,ND,DC,2005,286.2032327,0,1
4,ND,DC,2006,290.0338152,9,1
3,ND,DC,2006,302.5554298,6,1
2,ND,DC,2006,271.5191678,3,1
1,ND,DC,2006,296.6452694,0,1
4,ND,DC,2007,333.8257804,9,1
3,ND,DC,2007,332.9606332,6,1
2,ND,DC,2007,337.9671951,3,1
1,ND,DC,2007,331.409656,0,1
4,ND,DC,2008,369.4308751,9,1
3,ND,DC,2008,365.2287867,6,1
2,ND,DC,2008,364.1977121,3,1
1,ND,DC,2008,380.4487254,0,1
4,ND,DC,2009,357.1970351,9,1
3,ND,DC,2009,356.9943609,6,1
2,ND,DC,2009,336.402117,3,1
1,ND,DC,2009,382.6225239,0,1
4,ND,DC,2010,345.7755261,9,1
3,ND,DC,2010,338.9321407,6,1
2,ND,DC,2010,329.2253325,3,1
1,ND,DC,2010,370.8587547,0,1
4,ND,DC,2011,363.4480115,9,1
3,ND,DC,2011,372.5502729,6,1
2,ND,DC,2011,382.4642929,3,1
1,ND,DC,2011,363.1931021,0,1
4,ND,DC,2012,340.5456625,9,1
3,ND,DC,2012,352.3435338,6,1
2,ND,DC,2012,368.2960372,3,1
1,ND,DC,2012,392.8352835,0,1
4,ND,DC,2013,314.3722193,9,1
3,ND,DC,2013,345.533603,6,1
2,ND,DC,2013,355.6815317,3,1
1,ND,DC,2013,348.4599397,0,1
4,ND,DC,2014,304.8969413,9,1
3,ND,DC,2014,321.7617538,6,1
2,ND,DC,2014,316.5388328,3,1
1,ND,DC,2014,303.0807961,0,1
4,ND,DC,2015,306.7995548,9,1
3,ND,DC,2015,306.49676,6,1
2,ND,DC,2015,313.0161473,3,1
1,ND,DC,2015,321.1973,0,1
4,ND,FL,1996,205.7262426,9,1
3,ND,FL,1996,218.2104228,6,1
2,ND,FL,1996,207.5169736,3,1
1,ND,FL,1996,197.6003694,0,1
4,ND,FL,1997,198.1399954,9,1
3,ND,FL,1997,270.6882813,6,1
2,ND,FL,1997,222.1710306,3,1
1,ND,FL,1997,200.4358646,0,1
4,ND,FL,1998,208.8171975,9,1
3,ND,FL,1998,229.1712994,6,1
2,ND,FL,1998,222.474949,3,1
1,ND,FL,1998,215.4654547,0,1
4,ND,FL,1999,231.6766851,9,1
3,ND,FL,1999,256.8414414,6,1
2,ND,FL,1999,209.8790584,3,1
1,ND,FL,1999,211.7549033,0,1
4,ND,FL,2000,232.3057628,9,1
3,ND,FL,2000,228.4677553,6,1
2,ND,FL,2000,229.5430943,3,1
1,ND,FL,2000,244.0106558,0,1
4,ND,FL,2001,237.1665353,9,1
3,ND,FL,2001,232.4329327,6,1
2,ND,FL,2001,227.945233,3,1
1,ND,FL,2001,248.9370711,0,1
4,ND,FL,2002,230.0783907,9,1
3,ND,FL,2002,208.0441176,6,1
2,ND,FL,2002,237.5014707,3,1
1,ND,FL,2002,221.7486164,0,1
4,ND,FL,2003,228.1667328,9,1
3,ND,FL,2003,231.861157,6,1
2,ND,FL,2003,224.7939681,3,1
1,ND,FL,2003,237.3785252,0,1
4,ND,FL,2004,237.1797512,9,1
3,ND,FL,2004,252.2018512,6,1
2,ND,FL,2004,239.0142338,3,1
1,ND,FL,2004,238.0128957,0,1
4,ND,FL,2005,255.6226882,9,1
3,ND,FL,2005,246.1059259,6,1
2,ND,FL,2005,250.0802089,3,1
1,ND,FL,2005,247.6202038,0,1
4,ND,FL,2006,257.4534091,9,1
3,ND,FL,2006,278.9600156,6,1
2,ND,FL,2006,269.3016948,3,1
1,ND,FL,2006,261.9881514,0,1
4,ND,FL,2007,279.3650911,9,1
