Quarter,State-from,State-to,Year,Passengers,Month,Day
2,PA,AR,2008,15.71428571,3,1
1,PA,AR,2008,10.10989011,0,1
4,PA,AR,2009,14.13043478,9,1
3,PA,AR,2009,14.7826087,6,1
2,PA,AR,2009,11.53846154,3,1
1,PA,AR,2009,10.22222222,0,1
4,PA,AR,2010,12.39130435,9,1
2,PA,AR,2010,11.86813187,3,1
4,PA,AR,2011,12.82608696,9,1
3,PA,AR,2011,11.52173913,6,1
2,PA,AR,2011,15.16483516,3,1
1,PA,AR,2011,10,0,1
4,PA,AR,2012,11.73913043,9,1
1,PA,AR,2012,10.76923077,0,1
4,PA,AR,2013,10.76086957,9,1
3,PA,AR,2013,12.60869565,6,1
2,PA,AR,2013,12.85714286,3,1
1,PA,AR,2013,10.55555556,0,1
4,PA,AR,2014,11.41304348,9,1
3,PA,AR,2014,12.06521739,6,1
2,PA,AR,2014,13.73626374,3,1
1,PA,AR,2014,10.11111111,0,1
4,PA,AR,2015,10.32608696,9,1
2,PA,AR,2015,13.07692308,3,1
1,PA,AR,2015,10.55555556,0,1
4,PA,AZ,1996,704.8913044,9,1
3,PA,AZ,1996,520.7608696,6,1
2,PA,AZ,1996,656.043956,3,1
1,PA,AZ,1996,666.923077,0,1
4,PA,AZ,1997,805.8695652,9,1
3,PA,AZ,1997,659.8913043,6,1
2,PA,AZ,1997,810,3,1
1,PA,AZ,1997,728.3333333,0,1
4,PA,AZ,1998,876.3043478,9,1
3,PA,AZ,1998,695.4347826,6,1
2,PA,AZ,1998,886.5934066,3,1
1,PA,AZ,1998,729.5555556,0,1
4,PA,AZ,1999,810.6521739,9,1
3,PA,AZ,1999,709.5652174,6,1
2,PA,AZ,1999,865.1648351,3,1
1,PA,AZ,1999,826.5555556,0,1
4,PA,AZ,2000,859.0217392,9,1
3,PA,AZ,2000,715.5434783,6,1
2,PA,AZ,2000,958.9010989,3,1
1,PA,AZ,2000,795.2747252,0,1
4,PA,AZ,2001,784.1304348,9,1
3,PA,AZ,2001,618.5869565,6,1
2,PA,AZ,2001,817.912088,3,1
1,PA,AZ,2001,799.3333334,0,1
4,PA,AZ,2002,874.673913,9,1
3,PA,AZ,2002,709.3478261,6,1
2,PA,AZ,2002,855.2747252,3,1
1,PA,AZ,2002,794.2222222,0,1
4,PA,AZ,2003,855,9,1
3,PA,AZ,2003,636.6304348,6,1
2,PA,AZ,2003,863.1868132,3,1
1,PA,AZ,2003,794.5555555,0,1
4,PA,AZ,2004,1316.630435,9,1
3,PA,AZ,2004,1147.608696,6,1
2,PA,AZ,2004,1181.538462,3,1
1,PA,AZ,2004,851.9780219,0,1
4,PA,AZ,2005,1387.065218,9,1
3,PA,AZ,2005,1201.195652,6,1
2,PA,AZ,2005,1380.10989,3,1
1,PA,AZ,2005,1287,0,1
4,PA,AZ,2006,1440.434782,9,1
3,PA,AZ,2006,1132.5,6,1
2,PA,AZ,2006,1423.296703,3,1
1,PA,AZ,2006,1284.222222,0,1
4,PA,AZ,2007,1380.108696,9,1
3,PA,AZ,2007,1217.934783,6,1
2,PA,AZ,2007,1380.32967,3,1
1,PA,AZ,2007,1380,0,1
4,PA,AZ,2008,1287.5,9,1
3,PA,AZ,2008,1222.173913,6,1
2,PA,AZ,2008,1437.802198,3,1
1,PA,AZ,2008,1368.461539,0,1
4,PA,AZ,2009,1319.456522,9,1
3,PA,AZ,2009,1190.326087,6,1
2,PA,AZ,2009,1474.065934,3,1
1,PA,AZ,2009,1200,0,1
4,PA,AZ,2010,1307.717391,9,1
3,PA,AZ,2010,1083.043478,6,1
2,PA,AZ,2010,1325.494506,3,1
1,PA,AZ,2010,1214.666667,0,1
4,PA,AZ,2011,1208.695652,9,1
3,PA,AZ,2011,1115.978261,6,1
2,PA,AZ,2011,1309.56044,3,1
1,PA,AZ,2011,1169.555556,0,1
4,PA,AZ,2012,1124.565217,9,1
3,PA,AZ,2012,1030.217391,6,1
2,PA,AZ,2012,1175.054945,3,1
1,PA,AZ,2012,1083.956044,0,1
4,PA,AZ,2013,1221.086956,9,1
3,PA,AZ,2013,1095.76087,6,1
2,PA,AZ,2013,1246.923077,3,1
1,PA,AZ,2013,1134.666667,0,1
4,PA,AZ,2014,1239.782609,9,1
3,PA,AZ,2014,1040.76087,6,1
2,PA,AZ,2014,1181.648352,3,1
1,PA,AZ,2014,1078.666667,0,1
4,PA,AZ,2015,1247.5,9,1
3,PA,AZ,2015,1031.086957,6,1
2,PA,AZ,2015,1251.648352,3,1
1,PA,AZ,2015,1164.555556,0,1
4,PA,CA,1996,2306.521739,9,1
3,PA,CA,1996,2503.586957,6,1
2,PA,CA,1996,2496.373626,3,1
1,PA,CA,1996,1834.505495,0,1
4,PA,CA,1997,2456.521739,9,1
3,PA,CA,1997,2863.043479,6,1
2,PA,CA,1997,2757.582418,3,1
1,PA,CA,1997,2106.333333,0,1
4,PA,CA,1998,2511.73913,9,1
3,PA,CA,1998,2660.760869,6,1
2,PA,CA,1998,2648.131868,3,1
1,PA,CA,1998,2012.666667,0,1
4,PA,CA,1999,2610.97826,9,1
3,PA,CA,1999,3019.021739,6,1
2,PA,CA,1999,2884.945055,3,1
1,PA,CA,1999,2103.777778,0,1
4,PA,CA,2000,2971.086956,9,1
3,PA,CA,2000,3253.478261,6,1
2,PA,CA,2000,3218.351648,3,1
1,PA,CA,2000,2245.714286,0,1
4,PA,CA,2001,2405.217392,9,1
3,PA,CA,2001,2741.630435,6,1
2,PA,CA,2001,2940.21978,3,1
1,PA,CA,2001,2214.222222,0,1
4,PA,CA,2002,2755.217391,9,1
3,PA,CA,2002,3040.869565,6,1
2,PA,CA,2002,2973.626373,3,1
1,PA,CA,2002,2096.888889,0,1
4,PA,CA,2003,3030.76087,9,1
3,PA,CA,2003,3245.326087,6,1
2,PA,CA,2003,3113.076923,3,1
1,PA,CA,2003,2108,0,1
4,PA,CA,2004,3506.413043,9,1
3,PA,CA,2004,3832.934782,6,1
2,PA,CA,2004,3522.417582,3,1
1,PA,CA,2004,2268.351648,0,1
4,PA,CA,2005,3543.913044,9,1
3,PA,CA,2005,3933.152174,6,1
2,PA,CA,2005,3862.967033,3,1
1,PA,CA,2005,2844.666666,0,1
4,PA,CA,2006,3637.065218,9,1
3,PA,CA,2006,3848.152174,6,1
2,PA,CA,2006,3826.923077,3,1
1,PA,CA,2006,2859.555556,0,1
4,PA,CA,2007,3735.869565,9,1
3,PA,CA,2007,3930.97826,6,1
2,PA,CA,2007,3830.989011,3,1
1,PA,CA,2007,2849.666667,0,1
4,PA,CA,2008,3444.021739,9,1
3,PA,CA,2008,3868.804348,6,1
2,PA,CA,2008,3839.56044,3,1
1,PA,CA,2008,3018.901099,0,1
4,PA,CA,2009,3516.304348,9,1
3,PA,CA,2009,3764.02174,6,1
2,PA,CA,2009,3803.736264,3,1
1,PA,CA,2009,2704.888889,0,1
4,PA,CA,2010,3539.347826,9,1
3,PA,CA,2010,3908.695652,6,1
2,PA,CA,2010,3688.681319,3,1
1,PA,CA,2010,2658.444444,0,1
4,PA,CA,2011,3318.043478,9,1
3,PA,CA,2011,3877.5,6,1
2,PA,CA,2011,3739.450549,3,1
1,PA,CA,2011,2758.333333,0,1
4,PA,CA,2012,3743.478261,9,1
3,PA,CA,2012,4160.978261,6,1
2,PA,CA,2012,3869.34066,3,1
1,PA,CA,2012,2648.131868,0,1
4,PA,CA,2013,3706.195652,9,1
3,PA,CA,2013,4004.347827,6,1
2,PA,CA,2013,3875.274725,3,1
1,PA,CA,2013,3011.777778,0,1
4,PA,CA,2014,3406.413043,9,1
3,PA,CA,2014,3997.934782,6,1
2,PA,CA,2014,3947.582418,3,1
1,PA,CA,2014,2910.333333,0,1
4,PA,CA,2015,3621.521739,9,1
3,PA,CA,2015,3882.717391,6,1
2,PA,CA,2015,3837.142857,3,1
1,PA,CA,2015,2764.222223,0,1
4,PA,CO,1996,24.02173913,9,1
3,PA,CO,1996,30.32608696,6,1
2,PA,CO,1996,30.32967033,3,1
1,PA,CO,1996,60.54945054,0,1
4,PA,CO,1997,24.56521739,9,1
3,PA,CO,1997,39.02173913,6,1
2,PA,CO,1997,36.04395604,3,1
1,PA,CO,1997,74.77777778,0,1
4,PA,CO,1998,29.7826087,9,1
3,PA,CO,1998,35.10869565,6,1
2,PA,CO,1998,26.81318681,3,1
1,PA,CO,1998,50.77777777,0,1
4,PA,CO,1999,26.63043478,9,1
3,PA,CO,1999,37.06521739,6,1
2,PA,CO,1999,28.46153846,3,1
1,PA,CO,1999,67.33333333,0,1
4,PA,CO,2000,57.17391304,9,1
3,PA,CO,2000,80.76086957,6,1
2,PA,CO,2000,41.64835165,3,1
1,PA,CO,2000,69.78021978,0,1
4,PA,CO,2001,34.45652174,9,1
3,PA,CO,2001,66.84782609,6,1
2,PA,CO,2001,65.71428571,3,1
1,PA,CO,2001,71.11111111,0,1
4,PA,CO,2002,27.2826087,9,1
3,PA,CO,2002,34.23913043,6,1
2,PA,CO,2002,32.96703297,3,1
1,PA,CO,2002,61.88888889,0,1
4,PA,CO,2003,35,9,1
3,PA,CO,2003,27.60869565,6,1
2,PA,CO,2003,29.01098901,3,1
1,PA,CO,2003,53.11111111,0,1
4,PA,CO,2004,34.34782608,9,1
3,PA,CO,2004,24.45652174,6,1
2,PA,CO,2004,19.45054945,3,1
1,PA,CO,2004,40.32967033,0,1
4,PA,CO,2005,30.10869565,9,1
3,PA,CO,2005,39.34782609,6,1
2,PA,CO,2005,24.28571429,3,1
1,PA,CO,2005,58.11111112,0,1
4,PA,CO,2006,38.91304348,9,1
3,PA,CO,2006,34.7826087,6,1
2,PA,CO,2006,34.94505495,3,1
1,PA,CO,2006,73.88888889,0,1
4,PA,CO,2007,40,9,1
3,PA,CO,2007,37.82608696,6,1
2,PA,CO,2007,24.17582418,3,1
1,PA,CO,2007,70.77777778,0,1
4,PA,CO,2008,15.76086957,9,1
3,PA,CO,2008,21.41304348,6,1
2,PA,CO,2008,20,3,1
1,PA,CO,2008,71.64835165,0,1
4,PA,CO,2009,31.30434782,9,1
3,PA,CO,2009,18.91304348,6,1
2,PA,CO,2009,13.95604396,3,1
1,PA,CO,2009,33.33333334,0,1
4,PA,CO,2010,31.08695652,9,1
3,PA,CO,2010,37.82608696,6,1
2,PA,CO,2010,26.37362637,3,1
1,PA,CO,2010,38.33333334,0,1
4,PA,CO,2011,17.7173913,9,1
3,PA,CO,2011,33.58695652,6,1
2,PA,CO,2011,31.64835165,3,1
1,PA,CO,2011,54.44444444,0,1
2,PA,CO,2012,11.42857143,3,1
1,PA,CO,2012,36.48351649,0,1
1,PA,CO,2013,25.66666667,0,1
1,PA,CO,2014,20.66666667,0,1
4,PA,CO,2015,20.54347826,9,1
3,PA,CO,2015,22.82608696,6,1
2,PA,CO,2015,19.34065934,3,1
1,PA,CO,2015,31.44444445,0,1
4,PA,CT,1996,31.41304348,9,1
3,PA,CT,1996,14.7826087,6,1
2,PA,CT,1996,16.26373626,3,1
1,PA,CT,1996,10.98901099,0,1
4,PA,CT,1997,14.67391304,9,1
3,PA,CT,1997,13.04347826,6,1
2,PA,CT,1997,23.51648352,3,1
1,PA,CT,1997,14.22222222,0,1
4,PA,CT,1998,25.10869565,9,1
3,PA,CT,1998,14.45652174,6,1
2,PA,CT,1998,15.93406593,3,1
1,PA,CT,1998,11.55555556,0,1
4,PA,CT,1999,25.32608695,9,1
3,PA,CT,1999,24.89130435,6,1
2,PA,CT,1999,16.7032967,3,1
1,PA,CT,1999,11.88888889,0,1
4,PA,CT,2000,10.97826087,9,1
3,PA,CT,2000,12.2826087,6,1
2,PA,CT,2000,11.64835165,3,1
1,PA,CT,2000,21.86813187,0,1
2,PA,CT,2001,11.75824176,3,1
3,PA,CT,2002,10.97826087,6,1
2,PA,CT,2002,10.10989011,3,1
4,PA,CT,2003,10.2173913,9,1
3,PA,CT,2003,11.30434783,6,1
2,PA,CT,2003,10.43956044,3,1
2,PA,CT,2004,10.10989011,3,1
1,PA,CT,2004,10.10989011,0,1
3,PA,CT,2005,10.32608696,6,1
1,PA,CT,2005,10,0,1
2,PA,CT,2006,10,3,1
3,PA,CT,2007,11.63043478,6,1
2,PA,CT,2008,10.54945055,3,1
4,PA,DC,1996,480.6521739,9,1
3,PA,DC,1996,423.152174,6,1
2,PA,DC,1996,487.0329671,3,1
1,PA,DC,1996,442.4175825,0,1
4,PA,DC,1997,577.6086957,9,1
3,PA,DC,1997,548.8043478,6,1
2,PA,DC,1997,631.2087913,3,1
1,PA,DC,1997,465.8888889,0,1
4,PA,DC,1998,625.9782609,9,1
3,PA,DC,1998,587.173913,6,1
2,PA,DC,1998,633.6263736,3,1
1,PA,DC,1998,571.3333333,0,1
4,PA,DC,1999,664.6739131,9,1
3,PA,DC,1999,583.1521739,6,1
2,PA,DC,1999,677.6923076,3,1
1,PA,DC,1999,616,0,1
4,PA,DC,2000,639.5652174,9,1
3,PA,DC,2000,677.173913,6,1
2,PA,DC,2000,710.1098901,3,1
1,PA,DC,2000,614.3956044,0,1
4,PA,DC,2001,269.4565217,9,1
3,PA,DC,2001,378.1521739,6,1
2,PA,DC,2001,589.7802199,3,1
1,PA,DC,2001,584.4444444,0,1
4,PA,DC,2002,322.3913043,9,1
3,PA,DC,2002,355.4347826,6,1
2,PA,DC,2002,394.7252747,3,1
1,PA,DC,2002,345.6666667,0,1
4,PA,DC,2003,331.5217391,9,1
3,PA,DC,2003,297.8260869,6,1
2,PA,DC,2003,328.9010989,3,1
1,PA,DC,2003,325.8888889,0,1
4,PA,DC,2004,374.5652174,9,1
3,PA,DC,2004,331.4130435,6,1
2,PA,DC,2004,351.2087912,3,1
1,PA,DC,2004,313.8461539,0,1
4,PA,DC,2005,434.2391305,9,1
3,PA,DC,2005,549.3478261,6,1
2,PA,DC,2005,606.8131868,3,1
1,PA,DC,2005,517,0,1
4,PA,DC,2006,444.1304348,9,1
3,PA,DC,2006,347.8260869,6,1
2,PA,DC,2006,481.2087912,3,1
1,PA,DC,2006,396.2222222,0,1
4,PA,DC,2007,575.1086957,9,1
3,PA,DC,2007,449.3478261,6,1
2,PA,DC,2007,511.2087912,3,1
1,PA,DC,2007,445.5555556,0,1
4,PA,DC,2008,522.173913,9,1
3,PA,DC,2008,481.0869565,6,1
2,PA,DC,2008,576.0439561,3,1
1,PA,DC,2008,519.8901099,0,1
4,PA,DC,2009,486.8478261,9,1
3,PA,DC,2009,427.6086957,6,1
2,PA,DC,2009,465.0549451,3,1
1,PA,DC,2009,425.6666667,0,1
4,PA,DC,2010,525.4347827,9,1
3,PA,DC,2010,452.6086956,6,1
2,PA,DC,2010,491.0989011,3,1
1,PA,DC,2010,407.6666667,0,1
4,PA,DC,2011,463.3695652,9,1
3,PA,DC,2011,386.0869565,6,1
2,PA,DC,2011,454.0659341,3,1
1,PA,DC,2011,435.1111111,0,1
4,PA,DC,2012,419.6739131,9,1
3,PA,DC,2012,415.4347826,6,1
2,PA,DC,2012,454.8351648,3,1
1,PA,DC,2012,407.3626374,0,1
4,PA,DC,2013,391.847826,9,1
3,PA,DC,2013,350.1086957,6,1
2,PA,DC,2013,421.7582418,3,1
1,PA,DC,2013,319,0,1
4,PA,DC,2014,418.2608696,9,1
3,PA,DC,2014,365.5434783,6,1
2,PA,DC,2014,426.4835165,3,1
1,PA,DC,2014,363.8888889,0,1
4,PA,DC,2015,397.8260869,9,1
3,PA,DC,2015,375.2173913,6,1
2,PA,DC,2015,407.6923077,3,1
1,PA,DC,2015,383.6666666,0,1
4,PA,FL,1996,3394.021739,9,1
3,PA,FL,1996,2714.782609,6,1
2,PA,FL,1996,3481.868132,3,1
1,PA,FL,1996,3900.21978,0,1
4,PA,FL,1997,3992.826087,9,1
3,PA,FL,1997,3252.173913,6,1
2,PA,FL,1997,3864.065934,3,1
1,PA,FL,1997,4371.111111,0,1
4,PA,FL,1998,3775.326087,9,1
3,PA,FL,1998,2988.913043,6,1
2,PA,FL,1998,3873.956044,3,1
1,PA,FL,1998,4026.777778,0,1
4,PA,FL,1999,3848.152174,9,1
3,PA,FL,1999,3126.847826,6,1
2,PA,FL,1999,3662.417582,3,1
1,PA,FL,1999,3995,0,1
4,PA,FL,2000,4189.782609,9,1
3,PA,FL,2000,3275.108696,6,1
2,PA,FL,2000,4099.560439,3,1
1,PA,FL,2000,3927.912088,0,1
4,PA,FL,2001,3573.152174,9,1
3,PA,FL,2001,3295.652174,6,1
2,PA,FL,2001,4226.263736,3,1
1,PA,FL,2001,4288.555556,0,1
4,PA,FL,2002,3735.434783,9,1
3,PA,FL,2002,3186.086957,6,1
2,PA,FL,2002,3809.560439,3,1
1,PA,FL,2002,4186.777778,0,1
4,PA,FL,2003,3871.304348,9,1
3,PA,FL,2003,3193.804348,6,1
2,PA,FL,2003,3789.56044,3,1
1,PA,FL,2003,4009,0,1
4,PA,FL,2004,4408.152174,9,1
3,PA,FL,2004,3768.586956,6,1
2,PA,FL,2004,4126.703297,3,1
1,PA,FL,2004,4103.186813,0,1
4,PA,FL,2005,4340.108695,9,1
3,PA,FL,2005,3974.021739,6,1
2,PA,FL,2005,5042.307692,3,1
1,PA,FL,2005,5355.777778,0,1
4,PA,FL,2006,4926.195652,9,1
3,PA,FL,2006,4030.326087,6,1
2,PA,FL,2006,5263.956044,3,1
1,PA,FL,2006,5066,0,1
4,PA,FL,2007,4697.934782,9,1
3,PA,FL,2007,4467.173913,6,1
2,PA,FL,2007,5563.846154,3,1
1,PA,FL,2007,5518,0,1
4,PA,FL,2008,4492.717392,9,1
3,PA,FL,2008,4278.043478,6,1
2,PA,FL,2008,5284.065934,3,1
1,PA,FL,2008,5539.230769,0,1
4,PA,FL,2009,4756.413043,9,1
3,PA,FL,2009,4594.456522,6,1
2,PA,FL,2009,5000,3,1
1,PA,FL,2009,5175.888889,0,1
4,PA,FL,2010,4627.173913,9,1
3,PA,FL,2010,4046.630435,6,1
2,PA,FL,2010,4720.219781,3,1
1,PA,FL,2010,5315.111111,0,1
4,PA,FL,2011,4503.586956,9,1
3,PA,FL,2011,4059.891304,6,1
2,PA,FL,2011,4589.010989,3,1
1,PA,FL,2011,5276.555555,0,1
4,PA,FL,2012,4399.347826,9,1
3,PA,FL,2012,3855,6,1
2,PA,FL,2012,4697.472527,3,1
1,PA,FL,2012,5289.78022,0,1
4,PA,FL,2013,4211.52174,9,1
3,PA,FL,2013,3650.652174,6,1
2,PA,FL,2013,4797.362637,3,1
1,PA,FL,2013,5634.666666,0,1
4,PA,FL,2014,4520.326087,9,1
3,PA,FL,2014,3929.239131,6,1
2,PA,FL,2014,4487.252747,3,1
1,PA,FL,2014,4957.777777,0,1
4,PA,FL,2015,4880.326087,9,1
3,PA,FL,2015,4369.021739,6,1
2,PA,FL,2015,5128.241759,3,1
1,PA,FL,2015,5684.555555,0,1
4,PA,GA,1996,235.5434782,9,1
3,PA,GA,1996,221.5217391,6,1
2,PA,GA,1996,272.7472528,3,1
1,PA,GA,1996,195.9340659,0,1
4,PA,GA,1997,260.1086956,9,1
3,PA,GA,1997,234.2391304,6,1
2,PA,GA,1997,304.3956044,3,1
1,PA,GA,1997,213.3333333,0,1
4,PA,GA,1998,277.0652174,9,1
3,PA,GA,1998,249.1304348,6,1
2,PA,GA,1998,300.8791208,3,1
1,PA,GA,1998,209.8888889,0,1
4,PA,GA,1999,252.6086957,9,1
3,PA,GA,1999,264.3478261,6,1
2,PA,GA,1999,274.3956044,3,1
1,PA,GA,1999,218.2222222,0,1
4,PA,GA,2000,305.7608696,9,1
3,PA,GA,2000,319.8913044,6,1
2,PA,GA,2000,352.4175825,3,1
1,PA,GA,2000,238.1318682,0,1
4,PA,GA,2001,262.8260869,9,1
3,PA,GA,2001,330.9782609,6,1
2,PA,GA,2001,409.3406593,3,1
1,PA,GA,2001,287.6666667,0,1
4,PA,GA,2002,255.8695652,9,1
3,PA,GA,2002,310.4347826,6,1
2,PA,GA,2002,323.6263737,3,1
1,PA,GA,2002,237.4444444,0,1
4,PA,GA,2003,299.6739131,9,1
3,PA,GA,2003,288.4782609,6,1
2,PA,GA,2003,322.8571428,3,1
1,PA,GA,2003,223.6666667,0,1
4,PA,GA,2004,327.9347826,9,1
3,PA,GA,2004,341.3043478,6,1
2,PA,GA,2004,329.7802198,3,1
1,PA,GA,2004,240.2197802,0,1
4,PA,GA,2005,282.2826088,9,1
3,PA,GA,2005,364.6739131,6,1
2,PA,GA,2005,356.5934066,3,1
1,PA,GA,2005,285.1111112,0,1
4,PA,GA,2006,303.6956522,9,1
3,PA,GA,2006,331.6304348,6,1
2,PA,GA,2006,325.1648352,3,1
1,PA,GA,2006,235.1111111,0,1
4,PA,GA,2007,340,9,1
3,PA,GA,2007,405,6,1
2,PA,GA,2007,368.9010989,3,1
1,PA,GA,2007,265.6666666,0,1
4,PA,GA,2008,270.7608696,9,1
3,PA,GA,2008,348.0434783,6,1
2,PA,GA,2008,380.7692308,3,1
1,PA,GA,2008,261.0989011,0,1
4,PA,GA,2009,260.4347826,9,1
3,PA,GA,2009,310.1086957,6,1
2,PA,GA,2009,310.989011,3,1
1,PA,GA,2009,231.6666666,0,1
4,PA,GA,2010,260,9,1
3,PA,GA,2010,346.8478261,6,1
2,PA,GA,2010,325.8241758,3,1
1,PA,GA,2010,206.2222222,0,1
4,PA,GA,2011,328.5869565,9,1
3,PA,GA,2011,327.9347826,6,1
2,PA,GA,2011,348.5714286,3,1
1,PA,GA,2011,234.3333334,0,1
4,PA,GA,2012,312.173913,9,1
3,PA,GA,2012,314.0217391,6,1
2,PA,GA,2012,387.912088,3,1
1,PA,GA,2012,298.021978,0,1
4,PA,GA,2013,325.5434783,9,1
3,PA,GA,2013,344.1304348,6,1
2,PA,GA,2013,379.4505495,3,1
1,PA,GA,2013,253.7777778,0,1
4,PA,GA,2014,325.2173914,9,1
3,PA,GA,2014,321.6304348,6,1
2,PA,GA,2014,371.0989011,3,1
1,PA,GA,2014,253.3333334,0,1
4,PA,GA,2015,335.326087,9,1
3,PA,GA,2015,344.1304348,6,1
2,PA,GA,2015,370,3,1
1,PA,GA,2015,274.4444444,0,1
2,PA,IA,2005,10,3,1
4,PA,IL,1996,205.9782609,9,1
3,PA,IL,1996,198.4782609,6,1
2,PA,IL,1996,180.4395604,3,1
1,PA,IL,1996,157.2527473,0,1
4,PA,IL,1997,197.8260869,9,1
3,PA,IL,1997,211.9565217,6,1
2,PA,IL,1997,221.2087912,3,1
1,PA,IL,1997,145.7777778,0,1
4,PA,IL,1998,199.8913044,9,1
3,PA,IL,1998,197.826087,6,1
2,PA,IL,1998,244.8351648,3,1
1,PA,IL,1998,144.5555555,0,1
4,PA,IL,1999,178.6956522,9,1
3,PA,IL,1999,178.2608696,6,1
2,PA,IL,1999,188.5714286,3,1
1,PA,IL,1999,169.4444444,0,1
4,PA,IL,2000,194.5652174,9,1
3,PA,IL,2000,186.8478261,6,1
2,PA,IL,2000,194.945055,3,1
1,PA,IL,2000,139.010989,0,1
4,PA,IL,2001,83.69565218,9,1
3,PA,IL,2001,164.7826087,6,1
2,PA,IL,2001,186.4835164,3,1
1,PA,IL,2001,145.5555556,0,1
4,PA,IL,2002,130.6521739,9,1
3,PA,IL,2002,112.5,6,1
2,PA,IL,2002,81.31868133,3,1
1,PA,IL,2002,57.88888888,0,1
4,PA,IL,2003,201.7391304,9,1
3,PA,IL,2003,195.8695652,6,1
2,PA,IL,2003,170.4395604,3,1
1,PA,IL,2003,102.1111111,0,1
4,PA,IL,2004,143.2608696,9,1
3,PA,IL,2004,137.9347826,6,1
2,PA,IL,2004,175.1648352,3,1
1,PA,IL,2004,129.2307692,0,1
4,PA,IL,2005,163.8043478,9,1
3,PA,IL,2005,167.826087,6,1
2,PA,IL,2005,159.010989,3,1
1,PA,IL,2005,126.1111111,0,1
4,PA,IL,2006,206.9565218,9,1
3,PA,IL,2006,227.3913043,6,1
2,PA,IL,2006,209.6703297,3,1
1,PA,IL,2006,126.5555556,0,1
4,PA,IL,2007,190.6521739,9,1
3,PA,IL,2007,191.1956522,6,1
2,PA,IL,2007,179.010989,3,1
1,PA,IL,2007,147.3333334,0,1
4,PA,IL,2008,170.1086956,9,1
3,PA,IL,2008,196.3043478,6,1
2,PA,IL,2008,200.3296703,3,1
1,PA,IL,2008,140.989011,0,1
4,PA,IL,2009,133.9130435,9,1
3,PA,IL,2009,160.8695652,6,1
2,PA,IL,2009,166.5934066,3,1
1,PA,IL,2009,117.6666667,0,1
4,PA,IL,2010,166.1956522,9,1
3,PA,IL,2010,203.8043478,6,1
2,PA,IL,2010,184.8351648,3,1
1,PA,IL,2010,113.7777778,0,1
4,PA,IL,2011,123.5869565,9,1
3,PA,IL,2011,166.7391305,6,1
2,PA,IL,2011,172.7472528,3,1
1,PA,IL,2011,126.3333333,0,1
4,PA,IL,2012,126.9565217,9,1
3,PA,IL,2012,126.9565217,6,1
2,PA,IL,2012,148.7912088,3,1
1,PA,IL,2012,102.6373626,0,1
4,PA,IL,2013,80.10869566,9,1
3,PA,IL,2013,69.45652174,6,1
2,PA,IL,2013,109.4505495,3,1
1,PA,IL,2013,96.88888889,0,1
4,PA,IL,2014,77.39130435,9,1
3,PA,IL,2014,86.52173914,6,1
2,PA,IL,2014,88.13186813,3,1
1,PA,IL,2014,59.66666667,0,1
4,PA,IL,2015,108.1521739,9,1
3,PA,IL,2015,116.9565217,6,1
2,PA,IL,2015,129.2307692,3,1
1,PA,IL,2015,81.11111111,0,1
4,PA,IN,1996,203.5869565,9,1
3,PA,IN,1996,209.2391304,6,1
2,PA,IN,1996,208.5714286,3,1
1,PA,IN,1996,177.8021978,0,1
